,id,title,rating,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
3276,607259,Fatherhood,7.561,1261,Released,2021-06-18,0,109,False,/miOnymJ0dN2psWBB8Vleo3fUyrc.jpg,0,tt4733624,en,Fatherhood,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",20.664,/pR2fzm82fl0giommpo310LBOMbV.jpg,"In it, together.","Drama, Comedy","Temple Hill Entertainment, TriStar Pictures, Bron Studios, Free Association, Columbia Pictures, HartBeat Productions","Canada, United States of America",English,"baby, parenthood, fatherhood, social comedy"
3316,3114,The Searchers,7.723,1243,Released,1956-05-16,0,119,False,/9J533N4ZMNpcaN9k1Aw08XguFPS.jpg,3750000,tt0049730,en,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",23.616,/jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg,He had to find her... he had to find her...,Western,"C.V. Whitney Pictures, Warner Bros. Pictures",United States of America,"Spanish, English, Navajo","brother, native american, uncle, racist, prejudice, racism, massacre, desert, cavalry, reverend, comanche, technicolor, civil war veteran, abduction"
3317,702,A Streetcar Named Desire,7.649,1242,Released,1951-09-19,8000000,125,False,/or90vNrOVnYwi07fYYpQ3pbnjxP.jpg,1800000,tt0044081,en,A Streetcar Named Desire,A fading southern belle tries to build a new life with her sister in New Orleans.,19.501,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,"...Blanche, who wanted so much to stay a lady...",Drama,"Charles K. Feldman Group, Warner Bros. Pictures",United States of America,English,"loss of sense of reality, rape, sibling relationship, southern usa, brother-in-law, violent husband, new orleans, louisiana, family relationships, black and white, light bulb, expectant father, sister sister relationship"
3318,575452,The Traitor,7.698,1242,Released,2019-05-23,0,151,False,/agFqk3VOiNATCv1L7xXeiFtrTE.jpg,0,tt7736478,it,Il traditore,"Palermo, Sicily, 1980. Mafia member Tommaso Buscetta decides to move to Brazil with his family fleeing the constant war between the different clans of the criminal organization. But when, after living several misfortunes, he is forced to return to Italy, he makes a bold decision that will change his life and the destiny of Cosa Nostra forever.",10.476,/bjb1zKlyw85hYwDXzz2UM6XqjUU.jpg,The true story about the man who brought down the Mafia,"Drama, Crime, Thriller","IBC MOvie, Kavac Film, The Match Factory, Gullane Entretenimento, Canal+, Ciné+, Ad Vitam Production, RAI, ARTE, ZDF, Telecine, Canal Brasil, ARTE, RAI Cinema","Brazil, France, Germany, Italy","English, Italian, Portuguese","rome, italy, palermo, sicily, based on true story, sicilian mafia, italian history, 1980s, 1990s, cosa nostra, anti-mafia, trial witness, 2000s, pentito, omertá, mafia trial, mafia war"
3320,667520,A Whisker Away,7.91,1241,Released,2020-06-18,0,104,False,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,0,tt11958344,ja,泣きたい私は猫をかぶる,"Miyo ""Muge"" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day, but he takes no notice of her. Nevertheless, while carrying a secret she can tell no one, Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento, but eventually it may also make her unable to transform back to a human.",39.208,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,The Magic That Brought Us Closer,"Animation, Drama, Romance, Fantasy",Studio Colorido,Japan,Japanese,"mask, secret love, magic, transformation, supernatural, anthropomorphism, slice of life, unrequited love, school, cartoon cat, animal, parallel world, personal growth, anime, cat girl, isekai"
3348,4808,Charade,7.7,1230,Released,1963-12-05,13475000,113,False,/gj2TBYmOIy4E2GjMIpnbAEZNCQx.jpg,4000000,tt0056923,en,Charade,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",15.878,/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,Is anyone really who they seem to be?,"Comedy, Mystery, Romance","Stanley Donen Films, Universal Pictures",United States of America,"English, French, German, Italian","cia, paris, france, espionage, age difference, loss of loved one, widow, spy, interpreter, stamp, caper, whodunit, train, alias, screwball comedy, caper comedy, alps mountains, notre dame cathedral, american spy"
3357,110,Three Colors: Red,7.946,1224,Released,1994-05-12,0,100,False,/A9IY3j3Hwf4Q8Q9w5QxSQPYSvCu.jpg,0,tt0111495,fr,Trois couleurs : Rouge,"Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.",20.455,/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,,"Drama, Mystery, Romance","Zespół Filmowy TOR, Le Studio Canal+, France 3 Cinéma, TSR, Miramax","France, Poland, Switzerland",French,"infidelity, judge, isolation, shadowing, english channel, geneva, switzerland, weather forecast, retiree, dog, surveillance, prediction, unlikely friendship, the color red, intertwined lives, love destiny, fashion model"
3365,556574,Hamilton,8.215,1217,Released,2020-07-03,0,160,False,/uWVkEo9PWHu9algZsiLPi6sRU64.jpg,0,tt8503618,en,Hamilton,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",15.966,/h1B7tW0t399VDjAcWJh8m87469b.jpg,An American Musical.,"History, Drama","RadicalMedia, 5000 Broadway Productions, Nevis Productions, Old 320 Sycamore, Walt Disney Pictures",United States of America,"English, French","adultery, corruption, upper class, presidential election, musical, biography, stage show, based on play or musical, 18th century, broadway musical, pistol duel, revolutionary war, founding fathers, stage musical, filmed play, live theatre, filmed theater"
3368,382614,The Book of Henry,7.523,1216,Released,2017-06-16,4596705,105,False,/uG9lBtZmsyrZ0OPgrbvf9YOVLJr.jpg,10000000,tt4572792,en,The Book of Henry,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",40.892,/suLFg4UjvM5BoDipg2Wu3gZ802T.jpg,Never leave things undone.,"Drama, Crime, Thriller","Sidney Kimmel Entertainment, Double Nickel Entertainment",United States of America,English,"suicide, parent child relationship, single mother, boy genius, seizure"
3376,37257,Witness for the Prosecution,8.218,1214,Released,1957-12-17,9000000,116,False,/AetjwIIITWQ5ueKKk9LQNaOFwVa.jpg,3000000,tt0051201,en,Witness for the Prosecution,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",18.843,/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,The most electrifying entertainment of our time!,"Drama, Mystery, Crime","Edward Small Productions, United Artists",United States of America,"German, English","nurse, widow, cigarette, alibi, letter, trial, murder, lawyer, courtroom, murder mystery, tiki culture"
3378,25237,Come and See,8.301,1213,Released,1985-07-09,168817,142,False,/6C1U0cKK5zGjyUSwNc5GLSVCr7Y.jpg,0,tt0091251,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",27.875,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,,"Drama, War","Belarusfilm, Mosfilm",Soviet Union,"Belarusian, German, Russian","nazi, war crimes, insanity, world war ii, surrealism, wehrmacht, teenage girl, atrocity, genocide, russian army, mine field, horrors of war, premature aging, byelorussia, children in wartime"
3383,8290,Don't Look Now... We're Being Shot At!,7.928,1212,Released,1966-12-08,0,132,False,/aPteaXAPp9RwdoecjMgkGKxpkMA.jpg,0,tt0060474,fr,La Grande Vadrouille,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",19.044,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,,"Comedy, War","Les Films Corona, The Rank Organisation","France, United Kingdom","German, French, English","opera, paris, france, general, world war ii, conductor, bomber, paratroops, french resistance, british soldier, nazi occupation, house painter, 1940s, occupied france, royal air force"
3384,393559,My Life as a Zucchini,7.811,1211,Released,2016-09-22,5873256,66,False,/3kzqUA3PGrOsTAeoXsY8VIMGy8L.jpg,8000000,tt2321405,fr,Ma vie de courgette,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",11.424,/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg,SOMETIMES WE CRY BECAUSE WE'RE HAPPY.,"Animation, Comedy, Drama, Family, Romance","Gébéka Films, Rita Productions, Blue Spirit, KNM, RTS, SRG SSR, Auvergne-Rhône-Alpes Cinéma, France 3 Cinéma, Hélium Films","France, Switzerland",French,"orphanage, thief, stop motion, police officer, alcoholic, adult animation"
3386,234200,Pride,7.729,1211,Released,2014-09-12,7523634,122,False,/tqLjEqOELHek2zfZ1d3vknG7Dfu.jpg,0,tt3169706,en,Pride,"In 1984, a group of LGBT activists decide to raise money to support the National Union of Mineworkers during their lengthy strike. There is only one problem: the Union seems embarrassed to receive their support.",15.194,/mrITqHNw0XzT7egAPByDuiE3QZf.jpg,Based on the inspirational true story.,"Drama, Comedy","Calamity Films, BBC Film, Pathé, Pathe, Canal+, Ciné+, Ingenious Media","France, United Kingdom",English,"wales, london, england, based on true story, lgbt, 1980s, activism, miners strike, gay theme"
3392,3116,Midnight Cowboy,7.51,1208,Released,1969-05-25,44785053,113,False,/yTIvOi9x7C9vTbzfG4GqMoh9MaZ.jpg,3600000,tt0064665,en,Midnight Cowboy,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",16.687,/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,For those who have never seen it and those who have never forgotten it.,Drama,"Florin Productions, Jerome Hellman Productions, United Artists",United States of America,"English, Italian","new york city, friendship, rape, based on novel or book, shower, texas, hustler, homelessness, rape of a male, male homosexuality, male prostitution, fish out of water, gang rape, lgbt, male bonding, polio, 1960s"
3404,1633,Fried Green Tomatoes,7.689,1203,Released,1991-12-27,119418501,130,False,/hgbRDIwSiQ7reWwzFtWFy0v02xo.jpg,11000000,tt0101921,en,Fried Green Tomatoes,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",28.572,/d8ugzsCSHoAlGyHr0Zyep6BKvLQ.jpg,The secret of life? The secret's in the sauce.,"Drama, Comedy","Universal Pictures, Act III Productions, Avnet/Kerner Productions, Electric Shadow Productions, Fried Green Tomatoes Productions",United States of America,English,"based on novel or book, southern usa, alabama, tomato, cafe, bee, nursing home, tomboy, lesbian"
3419,26022,My Name Is Khan,8.054,1196,Released,2010-02-10,42345360,165,False,/fpgSkuEG2eV9nOHAYzqfOg1R8t2.jpg,12000000,tt1188996,hi,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",25.821,/5Y36lCiNyyV71mjq6LavgiggbhT.jpg,"An Ordinary Man, An Extraordinary Journey ... FOR LOVE.","Drama, Romance","Dharma Productions, Fox Searchlight Pictures, Red Chillies Entertainment, Star Studios, Imagenation Abu Dhabi FZ","United Arab Emirates, India, United States of America","English, Hindi","autism, mumbai (bombay), india, based on true story, prejudice, religion, disability, asperger's syndrome, asian american"
3424,169813,Short Term 12,7.766,1194,Released,2013-08-23,1645164,96,False,/gTDSid6kZT7vNp1vSNB0nLAnSeG.jpg,1000000,tt2370248,en,Short Term 12,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",11.463,/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg,Support them. Take care of them. But don't become their friend.,Drama,"Traction Media, Animal Kingdom",United States of America,English,"child abuse, parent child relationship, suicide attempt, social worker, pregnancy, parole, incest, foster child, troubled teen, foster care, group home, care home, based on short film"
3432,9394,They Call Me Trinity,7.563,1192,Released,1970-12-22,0,115,False,/ohPgEkVZ3xr2nngrmKTUie2FjGz.jpg,0,tt0067355,it,Lo chiamavano Trinità...,"The simple story has the pair coming to the rescue of peace-loving Mormons when land-hungry Major Harriman sends his bullies to harass them into giving up their fertile valley. Trinity and Bambino manage to save the Mormons and send the bad guys packing with slapstick humor instead of excessive violence, saving the day.",23.625,/qY7iV4BJD5IXJU4iXlcZxKN8s9w.jpg,Look out! Here comes Trinity...,"Action, Comedy, Western",West Film,Italy,Italian,"gunslinger, sheriff, saloon, brother, ranch, settler, fake identity, parody, slapstick comedy, drifter, cowboy, mormon, spaghetti western, identity theft"
3447,293310,Citizenfour,7.758,1186,Released,2014-10-10,3003169,114,False,/1WSc0OO5u8uHS74XQvTJDRdaIlQ.jpg,0,tt4044364,en,Citizenfour,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her.",9.308,/nOVhX69EAxtSKEEnr5UcSd5UVci.jpg,,Documentary,"Praxis Films, Participant, HBO Documentary Films, JustFilms / Ford Foundation, The Bertha Foundation, RADiUS-TWC","Germany, United Kingdom, United States of America","English, German, Portuguese","national security agency (nsa), woman director, whistleblower, surveillance state"
3449,515042,Free Solo,7.908,1186,Released,2018-09-28,21790193,100,False,/z2uuQasY4gQJ8VDAFki746JWeQJ.jpg,0,tt7775622,en,Free Solo,"Follow Alex Honnold as he attempts to become the first person to ever free solo climb Yosemite's 3,000 foot high El Capitan wall. With no ropes or safety gear, this would arguably be the greatest feat in rock climbing history.",9.771,/v4QfYZMACODlWul9doN9RxE99ag.jpg,Live beyond fear.,"Documentary, Adventure","National Geographic, Parkes+MacDonald Image Nation, Little Monster Films, MacDonald/Parkes Productions, Itinerant Media, Image Nation, National Geographic Documentary Films",United States of America,English,"mountain, yosemite, mountain climbing, woman director, free climbing, rock climbing, el capitan, solo climbing"
3472,430424,See You Up There,7.868,1174,Released,2017-10-25,15100000,113,False,/sKobiTDiQbAvfp7TzxbHzHsRZmo.jpg,23000000,tt5258850,fr,Au revoir là-haut,"In November 1918, a few days before the Armistice, when Lieutenant Pradelle orders a senseless attack, he causes a useless disaster; but his outrageous act also binds the lives of two soldiers who have nothing more in common than the battlefield: Édouard saves Albert, although at a high cost. They become companions in misfortune who will attempt to survive in a changing world. Pradelle, in his own way, does the same.",9.41,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,,"Drama, Crime, War","Gaumont, Stadenn Productions, Manchester Films, France 2 Cinéma, Canal+, Ciné+, France Télévisions, Entourage Pictures","Canada, France","Mandarin, French, German","mask, banker, paris, france, world war i, painter, post world war i, orphan, graveyard, sculptor, swindle, no man's land, gay theme"
3477,64,Talk to Her,7.584,1171,Released,2002-03-15,64803131,112,False,/rknvDtxOe1uqLX0EFWLHIQxRXcJ.jpg,0,tt0287467,es,Hable con ella,Two men share an odd friendship while they care for two women who are both in deep comas.,14.83,/p8ilqBhIT5YnKOf6hBPEVPc8uGS.jpg,,"Drama, Romance","Vía Digital, Good Machine, El Deseo, Atresmedia, Sony Pictures Classics, Warner Bros. Entertainment España","Spain, United States of America",Spanish,"dying and death, journalist, friendship, suicide, rape, coma, bullfighting, spain, sexual abuse, madrid, spain, pregnancy, car crash, matador (bullfighter), hospital"
3479,575264,Mission: Impossible - Dead Reckoning Part One,7.74,1171,Released,2023-07-08,563148955,164,False,/TFTfzrkX8L7bAKUcch6qLmjpLu.jpg,291000000,tt9603212,en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",401.083,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,We all share the same fate.,"Action, Thriller","Paramount, Skydance, TC Productions",United States of America,"French, English, Italian, Russian","race against time, mission, rome, italy, chase, secret mission, secret agent, sequel, intelligence agency, rogue agent, based on tv series, secret government agency, serious, northern norway, exhilarated"
3490,51608,The Man from Nowhere,7.7,1167,Released,2010-08-04,43059790,119,False,/gYyRqiy1tn56AfphA3FGmWJf63w.jpg,1255000,tt1527788,ko,아저씨,"His only friend called him 'the man from nowhere'... Taesik, a former special agent becomes a loner after losing his wife in a miserable accident and lives a bitter life running a pawnshop. He only has a few customers and a friend named Somi, a little girl next door. As Taesik spends more and more time with Somi, he gets attached to her. Then Somi is kidnapped by a gang, and as Taesik tries to save Somi by becoming deeply associated with the gang his mysterious past is revealed.",20.894,/ld19CFIo27t41JXSGZdaPMUGTxh.jpg,"Nothing to lose, nothing to compromise.","Action, Thriller, Crime","Opus Pictures, CJ Entertainment",South Korea,"Korean, English","friendship, martial arts, assassin, hero, hitman, child labour, human trafficking, protection, revenge, tragic hero, disappearance, drugs, neo-noir, organ harvest"
